Time,FuturePrice,Sharpe,Score,Polarity,Subjectivity,Open,VolumeCoin,Bitcoin,Litecoin,high,low,close,RSI,SMA,Corr,SAR,ADX,Return,Pred_Signal,str_ret,strategy_cu_return,market_cu_return
2019-07-27 07:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.61,640.21,9520.94,89.66,208.69,208.44,208.61,26.768406860479477,208.33600000000015,-0.36598485494768607,208.83,72.54514974764187,0.0007672757293891874,0,0.0,0.0,0.0
2019-07-27 07:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.86,1414.46,9514.12,89.8,208.98,208.61,208.86,29.319202519035443,208.54300000000018,0.1343731357273511,206.72,71.64715529619042,0.0011976909952077042,0,-0.0,0.0,0.0
2019-07-27 07:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.69,1258.36,9513.85,89.79,209.19,208.61,208.69,28.56738223978615,208.55100000000016,0.07323915707167787,207.172,70.19077142361874,-0.0008142737846634749,0,-0.0,0.0,0.0
2019-07-27 07:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.12,3552.48,9509.39,89.73,208.69,208.11,208.12,26.076283188460387,208.49800000000013,0.09919960365178832,207.5756,69.287262144359,-0.002735060844636429,0,-0.0,0.0,0.0
2019-07-27 07:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.71,696.79,9506.94,89.67,208.29,207.32,207.71,24.377360113184864,208.44100000000012,0.3931101291250942,209.19,69.02878839903164,-0.0019719603340857096,0,-0.0,0.0,0.0
2019-07-27 07:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.55,9520.59,9493.66,89.13,207.88,207.52,207.55,23.707615067170007,208.27300000000014,0.017088966582954973,208.816,68.796162028237,-0.0007706015889692234,0,-0.0,0.0,0.0
2019-07-27 07:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.73,894.25,9496.68,89.14,207.55,205.44,206.73,20.500346047489668,208.10600000000014,0.17667835865990078,208.5168,69.64238012236669,-0.003958680461821585,0,0.0,0.0,0.0
2019-07-27 07:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.91,363.84,9496.81,89.22,206.97,206.63,206.91,23.03974062635627,208.00600000000014,0.8099845136738247,207.90143999999998,70.40397640708342,0.0008703220740832486,0,0.0,0.0,0.0
2019-07-27 08:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.12,3058.1,9506.54,89.36,207.21,206.9,207.12,26.099698450555596,207.87500000000014,0.8463182485829305,207.55,70.32352051571027,0.0010144193319727437,0,-0.0,0.0,0.0
2019-07-27 08:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.23,1125.04,9492.62,89.18,207.13,205.91,206.23,21.983678393808624,207.65300000000016,0.8894194923816806,207.21,70.75363199871649,-0.0043062846273266234,0,0.0,0.0,0.0
2019-07-27 08:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.31,861.73,9482.96,88.86,206.61,206.23,206.31,23.193434462383607,207.42300000000014,0.9092670144534479,207.21,71.14073233342208,0.0003878411838988958,0,0.0,0.0,0.0
2019-07-27 08:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.43,568.53,9481.77,88.68,206.44,206.12,206.43,25.128421579881167,207.18000000000012,0.8774071040931107,207.13,71.54538528074684,0.0005814798826438646,0,0.0,0.0,0.0
2019-07-27 08:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.57,2799.56,9482.21,88.76,206.58,206.43,206.57,27.496219657720367,206.96800000000013,0.8224882516079873,206.792,71.37698020263784,0.0006779661276630534,0,-0.0,0.0,0.0
2019-07-27 08:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.58,17436.68,9450.54,88.3,206.59,205.41,205.58,22.02374767316668,206.7140000000001,0.8594341024121256,205.41,71.82065458135662,-0.004804085425385344,0,-0.0,0.0,0.0
2019-07-27 08:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,204.15,3933.93,9423.53,87.94,205.58,202.84,204.15,16.691928541868776,206.35800000000012,0.8654868136120459,206.59,73.0811125035046,-0.0069802348191911594,0,-0.0,0.0,0.0
2019-07-27 08:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,203.33,1995.65,9391.75,87.72,204.27,203.27,203.33,14.461301903660525,205.9360000000001,0.8984086540805427,206.59,74.21552463343778,-0.004024742843334425,0,0.0,0.0,0.0
2019-07-27 08:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,204.41,2004.03,9409.98,88.18,204.49,203.23,204.41,28.453236160492228,205.7040000000001,0.9023567660772221,205.84,74.56770002186855,0.00529750588963536,0,0.0,0.0,0.0
2019-07-27 08:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.51,1315.44,9422.29,88.46,205.51,204.37,205.51,39.62884135901315,205.56400000000014,0.78202553050347,202.84,72.08693889627881,0.005366913740943055,0,0.0,0.0,0.0
2019-07-27 08:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.72,1889.97,9417.72,88.52,205.9,205.51,205.72,41.56498820223068,205.42400000000012,0.593820011116549,203.23,68.91554471262049,0.0010213263538865138,0,-0.0,0.0,0.0
2019-07-27 08:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.17,915.41,9412.78,88.47,205.72,205.1,205.17,38.016960078786056,205.31800000000013,0.5231532512699008,203.76399999999998,66.46807704003427,-0.002677117128601121,0,0.0,0.0,0.0
2019-07-27 09:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.81,1527.02,9412.31,88.37,205.97,205.17,205.81,44.177815215342456,205.26800000000011,0.32530043658486457,204.19119999999998,63.62723291262447,0.003114509306254495,0,-0.0,0.0,0.0
2019-07-27 09:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.23,1676.42,9409.67,88.12,205.83,205.0,205.23,40.15850798659003,205.14800000000014,0.11223027571207903,204.54695999999998,61.27054908114595,-0.0028221116433525496,0,0.0,0.0,0.0
2019-07-27 09:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.71,1356.91,9430.52,88.61,205.76,205.19,205.71,44.778349599363594,205.06200000000013,-0.3967264451068745,204.83156799999998,59.14953363281528,0.0023361085233665874,0,0.0,0.0,0.0
2019-07-27 09:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.77,943.37,9429.39,88.62,205.99,205.64,205.77,45.3641769804475,205.08100000000013,-0.799277741935417,205.0,56.5236364604061,0.0002916302149568828,0,-0.0,0.0,0.0
2019-07-27 09:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.55,1824.75,9429.41,88.51,205.79,205.55,205.55,43.484746989875816,205.22100000000015,-0.8284714299687547,205.19,54.30644217629699,-0.0010697268354523284,0,0.0,0.0,0.0
2019-07-27 09:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.42,1269.14,9453.9,88.98,206.43,205.55,206.42,52.188381143908636,205.53000000000014,-0.2887083105559836,205.35,50.33897306534125,0.004223614793899655,0,0.0,0.0,0.0
2019-07-27 09:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.66,694.51,9458.37,88.9,206.74,206.4,206.66,54.343574967376775,205.75500000000017,0.6094047638592266,205.55,45.92900917383238,0.0011620026484216984,0,-0.0,0.0,0.0
2019-07-27 09:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.44,1018.29,9448.91,88.59,206.82,206.35,206.44,51.95809888360186,205.84800000000013,0.7775707453322769,205.55,41.741602450569225,-0.001065117505682416,0,0.0,0.0,0.0
2019-07-27 09:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.89,796.0,9456.1,88.74,207.05,206.42,206.89,56.316175299714956,205.96500000000015,0.8545828617871082,205.804,37.80326988643227,0.002177437775125447,0,-0.0,0.0,0.0
2019-07-27 09:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.66,1216.99,9449.39,88.63,206.93,206.52,206.66,53.557094148605614,206.11400000000012,0.9056717795041352,206.0532,34.258770578709004,-0.0011123202694429848,0,-0.0,0.0,0.0
2019-07-27 09:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.65,792.4,9449.57,88.49,206.8,206.65,206.65,53.43063469243504,206.19800000000015,0.8923416901357639,206.25256000000002,31.06872120175807,-4.838982846749315e-05,0,-0.0,0.0,0.0
2019-07-27 09:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.3,665.42,9439.99,88.18,206.65,206.13,206.3,48.93700551862207,206.30500000000015,0.8050320794967003,207.05,29.368576382067367,-0.0016951208805351572,0,-0.0,0.0,0.0
2019-07-27 10:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.89,1257.93,9425.91,87.7,206.3,205.83,205.89,44.108602643743964,206.32300000000015,0.5147240517046762,206.866,28.639954577860475,-0.0019893744885532937,0,0.0,0.0,0.0
2019-07-27 10:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.08,376.93,9435.82,87.99,206.15,205.53,206.08,46.8107984430886,206.35400000000013,0.22964573016400172,206.6588,28.715868453480244,0.000922397327335975,0,0.0,0.0,0.0
2019-07-27 10:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.19,392.35,9435.04,88.09,206.33,206.08,206.19,48.415117947696544,206.41800000000012,-0.5216574456905381,206.43304,28.021847356239483,0.0005336308856347754,0,0.0,0.0,0.0
2019-07-27 10:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.19,1020.71,9441.14,88.12,206.29,206.04,206.19,48.415117947696544,206.39500000000012,-0.7069742452823577,206.33,27.509387431746795,0.0,0,0.0,0.0,0.0
2019-07-27 10:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.83,368.84,9469.22,88.49,206.87,206.01,206.83,57.60107669113156,206.41200000000012,-0.45594329834783826,205.53,24.774944918075377,0.003099126009608695,0,-0.0,0.0,0.0
2019-07-27 10:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.68,1500.43,9458.23,88.37,206.89,206.58,206.68,55.048289269421105,206.4360000000001,-0.46381563451900054,205.798,22.38521389270897,-0.0007254963922483731,0,-0.0,0.0,0.0
2019-07-27 10:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.03,787.9,9443.68,88.02,206.69,206.03,206.03,45.36754189657319,206.35000000000014,-0.21419133024919368,206.01,21.865277958817835,-0.003149914164616217,0,0.0,0.0,0.0
2019-07-27 10:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.36,680.2,9451.88,88.29,206.4,205.84,206.36,50.29810045424921,206.32000000000016,0.041209246636834174,206.89,21.92992329497071,0.001600427122081421,0,-0.0,0.0,0.0
2019-07-27 10:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.32,838.93,9452.55,88.21,206.4,206.06,206.32,49.69407734673331,206.28700000000018,0.45641066930235474,206.69,21.988104097508295,-0.00019385480335994774,0,0.0,0.0,0.0
2019-07-27 10:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.58,857.85,9453.13,88.31,206.6,206.26,206.58,53.70893361481577,206.31500000000014,0.35154054316159966,205.84,21.095543551772426,0.0012593850053981466,0,-0.0,0.0,0.0
2019-07-27 10:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.28,844.9,9450.31,88.26,206.64,206.21,206.28,48.72358517515754,206.35400000000018,0.2700898651543542,205.992,20.474593831347818,-0.0014532773957292853,0,-0.0,0.0,0.0
2019-07-27 10:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.86,573.77,9433.96,88.0,206.38,205.62,205.86,42.576064110311236,206.3320000000002,0.32947820941421957,206.64,21.751585871128036,-0.00203814308434483,0,-0.0,0.0,0.0
2019-07-27 11:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.75,701.43,9432.75,88.08,205.9,205.56,205.75,41.068182793314975,206.28800000000018,0.5596565344091841,206.64,23.059704718879196,-0.0005344865412341846,0,-0.0,0.0,0.0
2019-07-27 11:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.39,8398.66,9406.9,87.67,205.82,205.3,205.39,36.382608881601655,206.20800000000017,0.7842348029048253,206.42399999999998,24.906806780189775,-0.0017512287396219003,0,-0.0,0.0,0.0
2019-07-27 11:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.2,2306.12,9383.17,87.34,205.39,203.89,205.2,34.10104031215041,206.04500000000016,0.822631288543429,206.1992,28.805398808578627,-0.0009254975209429212,0,0.0,0.0,0.0
2019-07-27 11:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,205.89,2009.27,9398.1,87.69,206.14,205.2,205.89,47.408819532698594,205.96600000000018,0.5719337964713576,203.89,29.292523441299444,0.0033569322920384355,0,0.0,0.0,0.0
2019-07-27 11:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.33,785.91,9435.53,88.11,206.42,205.61,206.33,53.99181035458381,205.99600000000015,0.35492272241476036,203.89,28.781242308963005,0.0021347832084856436,0,-0.0,0.0,0.0
2019-07-27 11:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.17,1313.99,9434.59,88.1,206.42,206.04,206.17,51.39263253796887,205.97700000000015,0.20488883612628644,204.396,28.321089289860208,-0.0007757576146619721,0,0.0,0.0,0.0
2019-07-27 11:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.22,504.34,9425.5,87.97,206.34,206.05,206.22,52.19176418941177,205.9670000000001,0.05991644001395789,204.80079999999998,27.90695157266769,0.00024248890732078728,0,0.0,0.0,0.0
2019-07-27 11:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.47,1631.81,9433.08,88.22,206.47,206.15,206.47,56.19294168400691,205.95600000000007,-0.26122560955978685,205.12463999999997,26.99667928231623,0.0012115633069905158,0,0.0,0.0,0.0
2019-07-27 11:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.74,540.26,9444.01,88.43,206.9,206.43,206.74,60.19098736169725,206.0020000000001,-0.4981295033996015,205.39371199999997,24.546774629421154,0.0013068417435507127,0,0.0,0.0,0.0
2019-07-27 11:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.74,632.91,9442.64,88.5,206.77,206.63,206.74,60.19098736169727,206.0900000000001,-0.4453289642626957,205.69496959999998,22.341860441815587,0.0,0,-0.0,0.0,0.0
2019-07-27 11:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.59,188.7,9440.64,88.44,206.94,206.46,206.59,56.645226403856874,206.17400000000012,-0.2015713413259223,205.93597567999998,20.357437672970576,-0.0007258123368013783,0,0.0,0.0,0.0
2019-07-27 11:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.75,777.22,9442.5,88.3,206.91,206.56,206.75,59.47460739434249,206.31000000000012,0.377623470304443,206.13678054399998,18.571457181010068,0.0007741811002631939,0,-0.0,0.0,0.0
2019-07-27 12:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.39,2488.88,9424.28,88.2,206.75,206.38,206.39,51.13223960330101,206.42900000000014,0.3957352341682645,206.29742443519999,17.74917035333029,-0.0017427510825165876,0,0.0,0.0,0.0
2019-07-27 12:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.3,355.17,9451.91,88.71,207.33,206.22,207.3,64.94325753681859,206.57000000000016,0.6683813944341211,207.33,17.40870422400709,0.004399436620449778,0,-0.0,0.0,0.0
2019-07-27 12:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.94,336.86,9428.62,88.36,207.33,206.85,206.94,57.76694634605902,206.63100000000017,0.6850219642155522,206.22,17.102284707616203,-0.0017381232649294623,0,0.0,0.0,0.0
2019-07-27 12:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.06,841.56,9439.93,88.42,207.17,206.86,207.06,59.42743493460946,206.72000000000017,0.7003274101366692,206.22,16.826507142864408,0.0005797101611624703,0,-0.0,0.0,0.0
2019-07-27 12:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.82,552.19,9418.93,88.19,207.18,206.79,206.82,54.65236377657913,206.7800000000002,0.5799008476695878,206.442,16.16982973050447,-0.0011597565811380319,0,-0.0,0.0,0.0
2019-07-27 12:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.65,682.07,9425.76,88.13,206.82,206.39,206.65,51.40174601393175,206.79800000000023,0.3450987153006069,207.33,15.565370682859964,-0.0008223087990876087,0,0.0,0.0,0.0
2019-07-27 12:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.88,515.3,9416.23,88.34,207.12,206.65,206.88,55.39036058748915,206.81200000000027,0.36690096063836114,207.18,14.466479415161587,0.0011123740658060164,0,0.0,0.0,0.0
2019-07-27 12:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.92,356.14,9423.58,88.34,207.26,206.85,206.92,56.08680441440076,206.8300000000003,0.39839146629711564,206.39,14.095255334904948,0.00019333011176688537,0,-0.0,0.0,0.0
2019-07-27 12:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.91,510.86,9424.25,88.33,206.98,206.79,206.91,55.84462553636526,206.86200000000025,0.2626523651517013,206.564,13.429922312701645,-4.832902400472289e-05,0,0.0,0.0,0.0
2019-07-27 12:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.13,539.32,9427.43,88.41,207.14,206.9,207.13,60.06024265796203,206.90000000000026,0.3102050641381153,206.70319999999998,13.58454426700914,0.0010626993561220547,0,0.0,0.0,0.0
2019-07-27 12:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.39,448.55,9437.74,88.68,207.44,207.0,207.39,64.50959410692614,207.00000000000028,0.08783538760080972,206.79,14.956503057699265,0.0012544631578516956,0,-0.0,0.0,0.0
2019-07-27 12:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.19,275.53,9436.81,88.69,207.4,207.09,207.19,58.90130557275377,206.98900000000026,0.6115824780352896,206.9,16.191265969320376,-0.0009648319528920923,0,0.0,0.0,0.0
2019-07-27 13:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.36,549.43,9438.51,88.62,207.39,207.17,207.36,62.01976503665434,207.03100000000026,0.7906277059678252,207.0,17.302552589779378,0.0008201664915188089,0,-0.0,0.0,0.0
2019-07-27 13:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.07,441.06,9427.43,88.15,207.38,206.97,207.07,54.221622747778355,207.0320000000003,0.8691074844550777,207.44,16.812320640615933,-0.001399512811976585,0,0.0,0.0,0.0
2019-07-27 13:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.34,5474.97,9431.08,88.33,207.5,207.07,207.34,59.4907479708266,207.0840000000003,0.8739253126668004,206.97,17.00531837021743,0.0013030575430326146,0,0.0,0.0,0.0
2019-07-27 13:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.15,2238.78,9450.39,88.52,208.18,207.02,208.15,70.72331037374887,207.2340000000003,0.9082029972905452,206.97,19.723288871921532,0.003899015746018337,0,0.0,0.0,0.0
2019-07-27 13:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.4,582.01,9448.7,88.35,208.82,208.14,208.4,73.26550652112593,207.38600000000028,0.951614083101679,207.02,23.546242174051496,0.001200336238227343,0,-0.0,0.0,0.0
2019-07-27 13:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.15,550.82,9445.48,88.11,208.47,207.98,208.15,66.81872756985999,207.5090000000003,0.9206448047930346,207.02,25.974023918014545,-0.0012003362382274143,0,0.0,0.0,0.0
2019-07-27 13:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.53,1495.68,9450.09,88.34,208.53,208.12,208.53,71.11177046175268,207.67100000000033,0.9261076626334673,207.38,28.29480770435101,0.001823942139519712,0,0.0,0.0,0.0
2019-07-27 13:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.87,777.8,9464.85,88.52,208.95,208.53,208.87,74.4040469946824,207.8450000000003,0.9415200535330561,207.668,31.23895327070815,0.0016291330867215796,0,-0.0,0.0,0.0
2019-07-27 13:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.44,349.45,9458.49,88.43,208.9,208.42,208.44,64.13321916601824,207.95000000000033,0.8960925628408716,207.9244,33.152081021734645,-0.002060818826211889,0,-0.0,0.0,0.0
2019-07-27 13:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.25,386.15,9453.03,88.37,208.48,208.09,208.25,60.06264229520646,208.05600000000032,0.8033353498265524,208.95,32.84848994036389,-0.000911948994061792,0,0.0,0.0,0.0
2019-07-27 13:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.28,253.09,9455.98,88.51,208.33,208.06,208.28,60.50245539763088,208.1480000000003,0.7073989804075265,208.9,32.400604444321715,0.00014404724774617946,0,-0.0,0.0,0.0
2019-07-27 13:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.26,298.97,9456.09,88.47,208.31,208.13,208.26,60.012902418497404,208.26700000000034,0.5125947978871457,208.732,31.99750749788376,-9.602919294843712e-05,0,-0.0,0.0,0.0
2019-07-27 14:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.1,583.47,9452.61,88.49,208.26,208.04,208.1,55.98615129446425,208.3430000000003,-0.07669853517748391,208.5976,31.02676241088444,-0.0007685657021611423,0,0.0,0.0,0.0
2019-07-27 14:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.16,1219.39,9453.51,88.45,208.16,207.89,208.16,57.18320348752034,208.34400000000028,-0.38142537610048705,208.48608,29.167044015212163,0.0002882813646064874,0,0.0,0.0,0.0
2019-07-27 14:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.91,371.29,9457.74,88.69,209.03,208.07,208.91,68.92240674539582,208.39500000000027,-0.049706124074914405,207.89,30.487716297060892,0.00359652244676279,0,-0.0,0.0,0.0
2019-07-27 14:15:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.54,1258.96,9448.22,88.48,208.94,208.53,208.54,59.91755646509919,208.43400000000025,-0.23532136946843096,207.89,31.67632135072475,-0.0017726678495109103,0,-0.0,0.0,0.0
2019-07-27 14:20:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.15,495.23,9427.81,88.35,208.81,208.12,208.15,51.96594319663394,208.39600000000024,-0.27904211319084843,208.07,30.383602276539722,-0.0018718957204626118,0,-0.0,0.0,0.0
2019-07-27 14:25:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,208.0,1807.15,9429.3,88.16,208.15,208.0,208.0,49.17695344261355,208.30900000000025,0.07599498452531803,209.03,28.61216653534367,-0.0007208939396664976,0,-0.0,0.0,0.0
2019-07-27 14:30:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.35,1616.07,9413.09,87.89,208.05,207.35,207.35,39.07867164901822,208.20000000000022,0.3678629806833972,208.824,27.138045489524053,-0.0031298930089277044,0,0.0,0.0,0.0
2019-07-27 14:35:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.64,336.78,9426.08,88.1,207.7,207.28,207.64,44.707220256210555,208.1390000000002,0.6330876135431683,208.5292,26.047448912739764,0.0013976242666379351,0,-0.0,0.0,0.0
2019-07-27 14:40:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.62,1024.0,9416.37,87.89,207.75,207.56,207.62,44.39293040382577,208.07300000000018,0.799518860563458,208.27936,24.818410995118846,-9.632519392888734e-05,0,-0.0,0.0,0.0
2019-07-27 14:45:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.27,1407.25,9402.09,87.62,207.69,207.09,207.27,39.05443806483922,207.97400000000016,0.8585139089736945,208.079488,25.28136081672831,-0.0016871945962861467,0,0.0,0.0,0.0
2019-07-27 14:50:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.62,719.04,9418.09,87.75,207.62,206.8,207.62,46.23796901433731,207.92600000000016,0.813207166332927,207.8815904,26.480437333794242,0.0016871945962860532,0,-0.0,0.0,0.0
2019-07-27 14:55:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.39,892.62,9403.72,87.51,207.65,207.21,207.39,42.57395473283982,207.84900000000016,0.8118812895141299,207.69,27.38682635393095,-0.0011084071398160978,0,-0.0,0.0,0.0
2019-07-27 15:00:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.97,294.34,9401.46,87.49,207.41,206.92,206.97,36.67696064477084,207.65500000000014,0.8735711638491113,207.65,28.970180942825397,-0.0020272233991562943,0,-0.0,0.0,0.0
2019-07-27 15:05:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,206.78,1804.84,9396.48,87.32,207.05,206.78,206.78,34.28963654995925,207.47900000000018,0.9035873080009871,207.65,30.736128989281394,-0.0009184290675800054,0,0.0,0.0,0.0
2019-07-27 15:10:00,213.76,-1.1551055619145434,0.7598944591029023,0.16194163860830524,0.4749671316337983,207.24,654.78,9409.61,87.72,207.3,206.68,207.24,44.08092302626018,207.38800000000015,0.7860807922334186,207.476,30.76456467174894,0.0022221157880405714,0,-0.0,0.0,0.0
