Time,Polarity,Subjectivity,Open,Close,High,Low,VolumeCoin,VolumeUSD,S&P500 Close,S&P500 Volume,USDEuro,Litecoin,Ethereum
2019-07-29 18:00,0.039444444444444435,0.2832828282828283,9504.49,9497.0,9507.5,9486.61,48.3,458551.84,3020.9500,100715325,,210.8,90.58
2019-07-29 18:05,0.11683333333333334,0.3473333333333333,9497.0,9489.5,9499.17,9489.46,23.69,224847.7,3020.9500,100715325,,210.48,90.55
2019-07-29 18:10,0.1807291666666667,0.2555555555555556,9489.5,9491.51,9495.1,9486.36,43.46,414120.46,3020.9500,100715325,,210.42,90.55
2019-07-29 18:15,0.19321969696969699,0.4175000000000001,9491.51,9490.61,9496.42,9487.42,31.04,294558.67,3020.9500,100715325,,210.43,90.69
2019-07-29 18:20,0.028333333333333332,0.14333333333333334,9490.61,9500.9,9502.48,9490.61,47.63,454382.63,3020.9500,100715325,,210.3,90.71
2019-07-29 18:25,0.125,0.14833333333333334,9500.9,9498.33,9503.37,9493.87,17.57,167123.3,3020.9500,100715325,,210.52,90.71
2019-07-29 18:30,-0.00984848484848485,0.26717171717171717,9498.33,9508.52,9509.51,9490.75,57.7,549201.6,3020.9500,100715325,,210.37,90.7
2019-07-29 18:35,0.01083333333333333,0.3157142857142857,9508.52,9508.45,9509.56,9502.44,59.21,562728.73,3020.9500,100715325,,210.67,90.77
2019-07-29 18:40,0.08922916666666666,0.2665,9508.45,9507.62,9509.39,9505.4,19.18,182518.54,3020.9500,100715325,,210.68,90.87
2019-07-29 18:45,0.03117283950617284,0.3601851851851852,9507.62,9514.6,9515.0,9504.5,68.55,651661.92,3020.9500,100715325,,210.78,90.91
2019-07-29 18:50,-0.0325,0.1875,9514.6,9525.35,9525.37,9514.31,30.81,293474.36,3020.9500,100715325,,210.73,90.99
2019-07-29 18:55,0.009999999999999998,0.25,9525.35,9513.09,9525.37,9510.19,42.62,406107.64,3020.9500,100715325,,211.83,91.16
2019-07-29 19:00,0.18,0.14250000000000002,9513.09,9513.06,9515.88,9510.22,28.02,266724.27,3020.9500,100715325,,211.3,90.96
2019-07-29 19:05,0.029180695847362517,0.2005611672278339,9513.06,9513.22,9518.68,9510.94,35.2,334955.43,3020.9500,100715325,,211.26,90.88
2019-07-29 19:10,0.11818181818181818,0.2818181818181818,9513.22,9514.09,9515.87,9510.2,30.61,292648.72,3020.9500,100715325,,211.15,90.84
2019-07-29 19:15,0.10302188552188551,0.36726430976430974,9514.09,9523.27,9524.02,9514.09,36.89,351192.18,3020.9500,100715325,,211.26,90.75
2019-07-29 19:20,0.00011784511784511676,0.17175084175084177,9523.27,9524.49,9526.51,9520.27,31.08,296373.63,3020.9500,100715325,,211.55,90.76
2019-07-29 19:25,0.17500000000000002,0.36666666666666664,9524.49,9526.08,9526.08,9523.62,25.72,244800.8,3020.9500,100715325,,211.52,90.69
2019-07-29 19:30,-0.005757575757575762,0.22207070707070709,9526.08,9518.39,9526.37,9517.1,37.02,352445.33,3020.9500,100715325,,211.53,90.61
2019-07-29 19:35,-0.028636363636363637,0.15060606060606058,9518.39,9518.12,9519.95,9517.27,14.53,138407.57,3020.9500,100715325,,211.2,90.44
2019-07-29 19:40,0.19549242424242425,0.31707070707070706,9518.12,9496.18,9519.06,9496.18,174.24,1657229.37,3020.9500,100715325,,211.12,90.45
2019-07-29 19:45,-0.004629629629629632,0.15925925925925924,9496.18,9465.95,9498.24,9437.7,430.42,4072343.55,3020.9500,100715325,,210.66,90.2
2019-07-29 19:50,0.13999999999999999,0.20749999999999996,9465.95,9510.45,9518.7,9465.0,285.68,2714787.13,3020.9500,100715325,,210.05,89.96
2019-07-29 19:55,-0.09888257575757575,0.22990530303030302,9510.45,9506.93,9514.58,9504.71,73.19,695710.89,3020.9500,100715325,,210.72,90.35
2019-07-29 20:00,0.25107142857142856,0.2880357142857143,9506.93,9520.01,9520.71,9506.21,59.23,564253.3,3020.9500,100715325,,210.83,90.27
2019-07-29 20:05,0.04603174603174603,0.11865079365079367,9520.01,9521.02,9522.47,9514.64,27.55,262244.07,3020.9500,100715325,,211.37,90.65
2019-07-29 20:10,0.04242424242424243,0.2287878787878788,9521.02,9515.94,9522.78,9512.41,54.47,520347.93,3020.9500,100715325,,211.43,90.74
2019-07-29 20:15,-0.03680555555555556,0.26249999999999996,9515.94,9514.05,9517.98,9512.01,23.55,224105.75,3020.9500,100715325,,211.21,90.58
2019-07-29 20:20,0.23500000000000001,0.20833333333333331,9514.05,9512.05,9515.37,9511.25,19.99,190657.96,3020.9500,100715325,,211.1,90.57
2019-07-29 20:25,0.15,0.2533333333333333,9512.05,9509.9,9513.69,9509.8,43.46,413355.91,3020.9500,100715325,,211.05,90.63
2019-07-29 20:30,0.14083333333333334,0.3275,9509.9,9506.56,9511.25,9503.73,45.46,433608.43,3020.9500,100715325,,210.59,90.52
2019-07-29 20:35,0.2248015873015873,0.3686507936507937,9506.56,9506.62,9507.72,9503.91,14.33,136344.26,3020.9500,100715325,,210.33,90.27
2019-07-29 20:40,0.09428571428571429,0.2625,9506.62,9516.03,9516.03,9506.05,41.91,398903.84,3020.9500,100715325,,210.35,90.32
2019-07-29 20:45,0.07851190476190475,0.35583333333333333,9516.03,9522.12,9522.14,9513.99,24.35,231896.98,3020.9500,100715325,,210.46,90.42
2019-07-29 20:50,0.02142857142857143,0.1492857142857143,9522.12,9523.78,9528.4,9521.15,28.1,267715.49,3020.9500,100715325,,210.35,90.39
2019-07-29 20:55,0.12719155844155844,0.22575757575757577,9523.78,9520.66,9523.78,9518.01,47.98,457789.94,3020.9500,100715325,,210.1,90.24
2019-07-29 21:00,0.14772727272727273,0.22803030303030303,9520.66,9520.27,9522.3,9517.53,17.91,170564.08,3020.9500,100715325,,209.95,90.25
2019-07-29 21:05,0.1375,0.1875,9520.27,9518.85,9522.62,9517.06,21.45,204251.34,3020.9500,100715325,,209.68,90.28
2019-07-29 21:10,0.08111111111111112,0.22805555555555554,9518.85,9501.69,9518.87,9500.54,88.79,844178.81,3020.9500,100715325,,209.67,90.09
2019-07-29 21:15,0.10401234567901234,0.2318783068783069,9501.69,9516.79,9517.04,9494.47,33.14,314886.85,3020.9500,100715325,,209.24,89.96
2019-07-29 21:20,0.11015151515151515,0.3527272727272727,9516.79,9502.21,9517.41,9502.21,58.38,556326.7,3020.9500,100715325,,209.54,90.04
2019-07-29 21:25,-0.010714285714285721,0.24166666666666664,9502.21,9490.47,9503.64,9490.47,50.06,475103.95,3020.9500,100715325,,208.85,89.98
2019-07-29 21:30,0.15833333333333333,0.3574074074074074,9490.47,9496.13,9500.83,9490.36,51.16,485700.97,3020.9500,100715325,,208.24,89.66
2019-07-29 21:35,0.12702525252525249,0.3252323232323232,9496.13,9497.61,9498.9,9491.83,26.36,250175.84,3020.9500,100715325,,208.46,89.5
2019-07-29 21:40,0.07785714285714287,0.20678571428571427,9497.61,9497.54,9498.36,9492.85,47.93,455627.4,3020.9500,100715325,,208.74,89.69
2019-07-29 21:45,0.13230519480519481,0.2722883597883598,9497.54,9501.67,9504.1,9496.98,27.3,259662.75,3020.9500,100715325,,208.85,89.8
2019-07-29 21:50,0.08681818181818182,0.2518939393939394,9501.67,9491.84,9504.39,9491.84,37.12,352403.06,3020.9500,100715325,,208.92,89.76
2019-07-29 21:55,0.08333333333333334,0.3161111111111111,9491.84,9471.93,9491.84,9464.57,132.51,1257208.98,3020.9500,100715325,,208.52,89.75
2019-07-29 22:00,0.07777777777777778,0.15555555555555556,9471.93,9457.51,9471.98,9445.45,125.86,1189154.94,3020.9500,100715325,,207.96,89.63
2019-07-29 22:05,-0.001527777777777782,0.2927777777777778,9457.51,9462.97,9468.71,9455.84,50.03,473286.99,3020.9500,100715325,,207.67,89.3
2019-07-29 22:10,-0.02638888888888889,0.23564814814814813,9462.97,9459.47,9463.12,9450.86,214.85,2032987.95,3020.9500,100715325,,208.1,89.45
2019-07-29 22:15,0.037386363636363634,0.1125378787878788,9459.47,9475.56,9481.79,9459.47,80.31,760666.48,3020.9500,100715325,,208.31,89.46
2019-07-29 22:20,0.0796681096681097,0.4294841269841269,9475.56,9469.89,9480.93,9465.23,48.68,463281.13,3020.9500,100715325,,208.46,89.45
2019-07-29 22:25,0.022067901234567904,0.48456790123456794,9469.89,9465.92,9469.89,9465.12,31.76,300602.37,3020.9500,100715325,,208.08,89.46
2019-07-29 22:30,0.01472222222222222,0.1552777777777778,9465.92,9455.93,9467.74,9455.59,55.03,522758.23,3020.9500,100715325,,208.13,89.34
2019-07-29 22:35,0.15000000000000002,0.33888888888888885,9455.93,9459.51,9463.29,9454.11,36.72,347177.47,3020.9500,100715325,,208.15,89.31
2019-07-29 22:40,0.07681818181818181,0.26897727272727273,9459.51,9443.04,9459.72,9437.06,141.75,1338637.89,3020.9500,100715325,,208.26,89.44
2019-07-29 22:45,0.1459235209235209,0.23363395863395864,9443.04,9429.13,9450.53,9429.11,64.31,606694.09,3020.9500,100715325,,208.0,89.25
2019-07-29 22:50,0.11619441164895711,0.324826183917093,9429.13,9410.59,9440.75,9391.78,528.2,4967033.04,3020.9500,100715325,,207.98,89.1
2019-07-29 22:55,-0.07500000000000001,0.25740740740740736,9410.59,9412.84,9428.05,9400.05,234.08,2201979.19,3020.9500,100715325,,205.06,88.58
2019-07-29 23:00,0.15,0.23500000000000001,9412.84,9403.14,9419.68,9395.91,101.92,957962.72,3020.9500,100715325,,206.09,88.78
2019-07-29 23:05,0.13229717813051145,0.4516754850088183,9403.14,9403.95,9409.69,9399.6,61.3,576190.53,3020.9500,100715325,,205.87,88.71
2019-07-29 23:10,0.10297865013774105,0.38535353535353534,9403.95,9436.13,9438.72,9401.02,163.89,1544540.37,3020.9500,100715325,,205.79,88.66
2019-07-29 23:15,0.15443722943722943,0.38652153402153405,9436.13,9421.91,9439.29,9420.07,54.65,515141.62,3020.9500,100715325,,206.68,89.08
2019-07-29 23:20,0.03148148148148148,0.18641975308641975,9421.91,9424.14,9434.56,9419.82,68.95,651966.16,3020.9500,100715325,,206.45,89.04
2019-07-29 23:25,0.005714285714285713,0.2571428571428571,9424.14,9426.87,9431.3,9418.43,59.49,560158.86,3020.9500,100715325,,206.52,88.98
2019-07-29 23:30,-0.010157828282828286,0.2072979797979798,9426.87,9426.65,9428.49,9420.93,54.78,516075.88,3020.9500,100715325,,206.64,89.07
2019-07-29 23:35,0.06156565656565657,0.16935465768799102,9426.65,9430.82,9432.68,9426.65,33.52,316053.05,3020.9500,100715325,,206.53,89.07
2019-07-29 23:40,0.03533333333333334,0.12466666666666668,9430.82,9431.19,9432.66,9428.48,51.71,488957.88,3020.9500,100715325,,206.68,88.96
2019-07-29 23:45,0.026402918069584738,0.29716610549943884,9431.19,9433.97,9433.97,9430.31,46.7,440478.43,3020.9500,100715325,,206.89,88.98
2019-07-29 23:50,0.019999999999999997,0.22666666666666666,9433.97,9432.82,9434.58,9430.21,33.02,311578.81,3020.9500,100715325,,206.81,89.02
2019-07-29 23:55,0.16268237934904603,0.29135802469135796,9432.82,9434.0,9436.71,9428.44,62.84,595869.27,3020.9500,100715325,,206.79,88.97
2019-07-30 00:00,-0.05756944444444445,0.21152777777777776,9434.0,9427.15,9434.0,9424.54,34.62,326265.32,3020.9500,100715325,,206.65,88.96
2019-07-30 00:05,0.34444444444444444,0.35925925925925933,9427.15,9426.96,9428.3,9426.96,3.096,29229.45,3020.9500,100715325,,206.65,88.87
2019-07-30 00:10,0.3189393939393939,0.3315268065268065,9423.38,9439.19,9447.32,9423.33,119.46,1126780.13,3020.9500,100715325,,206.64,88.8
2019-07-30 00:15,0.04424603174603174,0.20846560846560847,9439.19,9434.74,9447.61,9434.3,65.76,620688.98,3020.9500,100715325,,206.72,89.37
2019-07-30 00:20,0.03257575757575758,0.17707070707070707,9434.74,9434.69,9437.92,9432.67,93.33,882273.69,3020.9500,100715325,,206.74,89.49
2019-07-30 00:25,0.04666666666666666,0.1275,9434.69,9425.28,9435.1,9425.28,18.92,178578.75,3020.9500,100715325,,206.84,89.44
2019-07-30 00:30,0.11944444444444444,0.3222222222222222,9425.28,9429.3,9431.37,9423.47,52.07,495422.61,3020.9500,100715325,,206.71,89.29
2019-07-30 00:35,0.05500000000000001,0.06333333333333332,9429.3,9429.01,9431.09,9427.51,36.57,344675.85,3020.9500,100715325,,206.69,89.18
2019-07-30 00:40,0.18875,0.16625,9429.01,9431.08,9433.34,9428.75,41.98,397579.11,3020.9500,100715325,,206.82,89.17
2019-07-30 00:45,0.10370370370370369,0.41898148148148145,9431.08,9425.61,9431.12,9423.13,29.22,275470.45,3020.9500,100715325,,206.83,89.22
2019-07-30 00:50,0.018636363636363635,0.14045454545454544,9425.61,9431.27,9435.1,9424.56,11.3,106610.23,3020.9500,100715325,,206.76,89.15
2019-07-30 00:55,0.0906060606060606,0.34924242424242424,9431.27,9425.46,9431.8,9425.24,24.75,233494.41,3020.9500,100715325,,206.79,89.17
2019-07-30 01:00,0.14285714285714285,0.1373015873015873,9425.46,9427.83,9430.57,9424.68,27.55,259646.59,3020.9500,100715325,,206.7,89.07
2019-07-30 01:05,0.1537878787878788,0.3898989898989899,9427.83,9433.22,9434.94,9426.56,27.86,262766.76,3020.9500,100715325,,206.89,89.05
2019-07-30 01:10,0.05925925925925925,0.2759259259259259,9433.22,9423.54,9433.46,9419.96,59.14,559450.58,3020.9500,100715325,,206.86,89.1
2019-07-30 01:15,0.13785714285714284,0.38804761904761903,9423.54,9420.31,9426.83,9418.59,44.41,418517.11,3020.9500,100715325,,206.71,88.96
2019-07-30 01:20,0.20515625,0.4841666666666667,9420.31,9411.26,9421.46,9407.9,83.2,784895.05,3020.9500,100715325,,206.56,88.88
2019-07-30 01:25,0.08240740740740742,0.23148148148148145,9411.26,9412.01,9420.64,9411.26,101.11,950715.81,3020.9500,100715325,,206.05,88.89
2019-07-30 01:30,0.08596969696969697,0.35374621212121216,9412.01,9445.24,9453.65,9412.01,102.18,965350.13,3020.9500,100715325,,205.84,88.83
2019-07-30 01:35,0.07222222222222222,0.2074074074074074,9445.24,9434.15,9445.86,9433.0,88.78,837192.24,3020.9500,100715325,,206.61,89.09
2019-07-30 01:40,0.40214285714285714,0.3683928571428571,9434.15,9441.71,9442.46,9429.12,93.83,884572.48,3020.9500,100715325,,206.54,89.0
2019-07-30 01:45,0.1449074074074074,0.25679012345679014,9441.71,9441.15,9441.71,9430.03,53.97,509364.83,3020.9500,100715325,,206.58,88.97
2019-07-30 01:50,0.08063492063492064,0.16984126984126985,9441.15,9442.75,9446.21,9438.71,58.71,555505.44,3020.9500,100715325,,206.56,88.96
2019-07-30 01:55,0.22777777777777775,0.2438271604938272,9442.75,9448.31,9450.32,9441.16,72.99,691301.44,3020.9500,100715325,,206.83,89.03
2019-07-30 02:00,0.23613636363636364,0.47295454545454546,9448.31,9465.06,9474.09,9447.45,164.42,1556033.18,3020.9500,100715325,,207.02,89.09
2019-07-30 02:05,0.07541666666666666,0.39652777777777776,9465.06,9471.53,9474.27,9463.91,71.34,675835.8,3020.9500,100715325,,207.45,89.36
2019-07-30 02:10,0.05063131313131313,0.20787037037037034,9471.53,9466.75,9472.92,9460.0,172.85,1637466.22,3020.9500,100715325,,207.6,89.6
2019-07-30 02:15,0.02833333333333334,0.20833333333333334,9466.75,9473.58,9474.67,9465.43,36.13,342697.43,3020.9500,100715325,,207.68,89.39
2019-07-30 02:20,0.08113636363636365,0.24212121212121213,9473.58,9470.71,9474.09,9467.62,38.38,363522.31,3020.9500,100715325,,207.68,89.4
2019-07-30 02:25,0.07962962962962963,0.13148148148148148,9470.71,9477.21,9480.94,9469.95,28.03,265576.71,3020.9500,100715325,,207.74,89.38
2019-07-30 02:30,0.10931818181818183,0.325,9477.21,9502.17,9503.81,9477.21,116.81,1109347.1,3020.9500,100715325,,207.89,89.42
2019-07-30 02:35,0.04,0.1725,9502.17,9510.14,9523.52,9501.51,122.39,1163683.91,3020.9500,100715325,,208.02,89.57
2019-07-30 02:40,0.3333333333333333,0.29074074074074074,9510.14,9508.03,9522.26,9499.85,163.87,1559381.1,3020.9500,100715325,,208.18,89.6
2019-07-30 02:45,0.045,0.13458333333333333,9508.03,9516.31,9520.43,9508.03,132.09,1256981.28,3020.9500,100715325,,208.12,89.52
2019-07-30 02:50,0.05256410256410256,0.16602564102564105,9516.31,9517.75,9518.06,9513.79,24.46,232744.06,3020.9500,100715325,,208.37,89.61
2019-07-30 02:55,0.12621212121212122,0.3348181818181818,9517.75,9504.37,9518.39,9503.52,51.99,495390.86,3020.9500,100715325,,208.42,89.6
2019-07-30 03:00,0.1575757575757576,0.3106060606060606,9504.37,9492.5,9504.37,9492.09,60.07,570556.34,3020.9500,100715325,,208.11,89.53
2019-07-30 03:05,0.10511363636363635,0.39371212121212124,9492.5,9498.81,9498.99,9492.5,39.23,372633.4,3020.9500,100715325,,207.95,89.39
2019-07-30 03:10,0.09615384615384616,0.16153846153846155,9498.81,9505.79,9506.68,9498.03,33.22,315569.38,3020.9500,100715325,,207.94,89.44
2019-07-30 03:15,0.0409090909090909,0.22575757575757577,9505.79,9497.61,9509.18,9497.57,38.56,366508.49,3020.9500,100715325,,208.02,89.55
2019-07-30 03:20,-0.03194444444444445,0.18333333333333335,9497.61,9500.7,9507.23,9497.61,65.89,628077.44,3020.9500,100715325,,207.88,89.38
2019-07-30 03:25,0.1369004329004329,0.3245093795093795,9500.7,9497.21,9501.53,9496.65,51.48,488553.56,3020.9500,100715325,,208.01,89.46
2019-07-30 03:30,0.008503787878787878,0.3683333333333333,9497.21,9493.64,9497.21,9484.86,34.58,328398.94,3020.9500,100715325,,207.94,89.46
2019-07-30 03:35,0.034393939393939386,0.26998737373737375,9493.64,9493.31,9499.78,9492.12,36.15,343292.94,3020.9500,100715325,,207.93,89.43
2019-07-30 03:40,0.21666666666666667,0.33888888888888885,9493.31,9502.6,9504.16,9490.13,26.05,247703.92,3020.9500,100715325,,207.87,89.39
2019-07-30 03:45,0.16,0.21749999999999997,9502.6,9500.76,9502.65,9498.58,23.37,222591.05,3020.9500,100715325,,208.05,89.45
2019-07-30 03:50,0.027500000000000004,0.1325,9500.76,9494.3,9500.96,9494.3,27.65,262625.58,3020.9500,100715325,,208.11,89.38
2019-07-30 03:55,0.1980909090909091,0.3349326599326599,9494.3,9495.73,9495.95,9490.4,38.13,362893.21,3020.9500,100715325,,208.12,89.26
2019-07-30 04:00,0.2995562770562771,0.4151082251082251,9495.73,9509.3,9510.94,9494.91,34.62,329079.44,3020.9500,100715325,,208.07,89.23
2019-07-30 04:05,0.038863636363636364,0.2481060606060606,9509.3,9517.23,9522.47,9507.11,67.88,645202.81,3020.9500,100715325,,208.18,89.28
2019-07-30 04:10,0.07161616161616162,0.1590909090909091,9517.23,9504.93,9522.26,9504.93,37.34,356433.44,3020.9500,100715325,,208.62,89.51
2019-07-30 04:15,0.20611845730027548,0.26322314049586776,9504.93,9500.86,9507.22,9500.09,33.14,314922.64,3020.9500,100715325,,208.53,89.47
2019-07-30 04:20,0.044444444444444446,0.13333333333333336,9500.86,9501.25,9506.42,9499.31,28.43,271106.61,3020.9500,100715325,,208.32,89.43
2019-07-30 04:25,0.11011363636363636,0.3699810606060606,9501.25,9503.95,9504.57,9499.42,21.36,202958.09,3020.9500,100715325,,208.3,89.44
2019-07-30 04:30,-0.009285714285714286,0.07642857142857143,9503.95,9503.57,9503.95,9495.82,32.87,314330.25,3020.9500,100715325,,208.29,89.42
2019-07-30 04:35,0.07833333333333334,0.32375000000000004,9503.57,9497.63,9503.68,9496.5,31.16,296069.21,3020.9500,100715325,,208.17,89.33
2019-07-30 04:40,0.04598214285714285,0.11023809523809525,9497.63,9496.49,9499.37,9495.55,42.59,405406.84,3020.9500,100715325,,208.06,89.26
2019-07-30 04:45,0.23564814814814816,0.24259259259259258,9496.49,9494.71,9496.54,9492.72,33.41,317060.45,3020.9500,100715325,,208.1,89.24
2019-07-30 04:50,0.10500000000000001,0.325,9494.71,9495.22,9496.22,9492.12,13.95,132514.97,3020.9500,100715325,,208.14,89.22
2019-07-30 04:55,0.0728030303030303,0.12212121212121214,9495.22,9483.46,9496.07,9468.59,149.87,1425744.99,3020.9500,100715325,,208.01,89.33
2019-07-30 05:00,0.07196969696969696,0.2062878787878788,9483.46,9477.52,9483.72,9477.01,14.41,136617.64,3020.9500,100715325,,207.94,89.34
2019-07-30 05:05,0.15954545454545455,0.3076515151515152,9477.52,9479.76,9479.76,9471.28,17.8,168611.19,3020.9500,100715325,,207.88,89.08
2019-07-30 05:10,0.08249999999999999,0.15916666666666665,9479.76,9487.8,9490.33,9479.76,23.07,219538.66,3020.9500,100715325,,207.8,89.11
2019-07-30 05:15,0.012476190476190484,0.3309523809523809,9487.8,9482.88,9487.8,9482.49,23.81,225901.5,3020.9500,100715325,,207.85,89.14
2019-07-30 05:20,0.09777777777777777,0.22305555555555556,9482.88,9492.32,9492.94,9482.15,60.49,577629.24,3020.9500,100715325,,207.73,89.12
2019-07-30 05:25,0.26346801346801346,0.4202020202020202,9492.32,9496.43,9499.35,9491.13,15.2,144366.44,3020.9500,100715325,,207.82,89.23
2019-07-30 05:30,0.08,0.30250000000000005,9496.43,9495.79,9498.35,9495.26,32.78,312437.71,3020.9500,100715325,,207.79,89.14
2019-07-30 05:35,0.14666666666666667,0.3525,9495.79,9494.14,9497.04,9493.22,26.71,253546.97,3020.9500,100715325,,207.73,89.15
2019-07-30 05:40,0.03666666666666667,0.14555555555555555,9494.14,9492.6,9495.62,9485.91,50.74,482193.53,3020.9500,100715325,,207.93,89.12
2019-07-30 05:45,0.2690625,0.3686111111111111,9492.6,9491.26,9494.02,9490.39,50.85,482288.65,3020.9500,100715325,,207.68,89.09
2019-07-30 05:50,0.181875,0.3285416666666667,9491.26,9489.13,9493.97,9489.0,15.3,145227.65,3020.9500,100715325,,207.68,89.19
2019-07-30 05:55,0.17238095238095238,0.29297619047619045,9489.13,9487.93,9494.29,9486.86,31.74,301384.84,3020.9500,100715325,,207.71,89.2
2019-07-30 06:00,0.10658333333333332,0.19341666666666665,9487.93,9498.59,9498.83,9486.74,48.16,457083.91,3020.9500,100715325,,207.69,89.11
2019-07-30 06:05,0.027083333333333355,0.31875,9498.59,9508.82,9508.94,9495.28,57.1,542169.13,3020.9500,100715325,,207.88,89.16
2019-07-30 06:10,0.12995670995670994,0.28064213564213564,9508.82,9500.5,9509.0,9499.44,62.76,596636.7,3020.9500,100715325,,207.96,89.26
2019-07-30 06:15,-0.00812890812890813,0.30473785473785475,9500.5,9511.48,9511.92,9497.06,40.74,386790.93,3020.9500,100715325,,207.85,89.27
2019-07-30 06:20,0.2891666666666666,0.47333333333333344,9511.48,9509.89,9513.92,9509.25,35.04,335254.15,3020.9500,100715325,,207.94,89.38
2019-07-30 06:25,0.0875,0.19958333333333336,9509.89,9508.81,9511.33,9505.71,35.39,336323.8,3020.9500,100715325,,207.89,89.45
2019-07-30 06:30,0.021818181818181816,0.1757142857142857,9508.81,9519.3,9523.29,9508.81,68.38,651782.96,3020.9500,100715325,,207.97,89.55
2019-07-30 06:35,0.03181818181818183,0.2727272727272727,9519.3,9513.63,9523.58,9513.45,26.81,255066.72,3020.9500,100715325,,208.53,89.72
2019-07-30 06:40,0.038928571428571423,0.2542857142857143,9513.63,9493.31,9516.18,9492.23,54.31,516101.61,3020.9500,100715325,,208.41,89.69
2019-07-30 06:45,0.18083333333333332,0.36375,9493.31,9478.04,9493.82,9477.95,59.92,568087.18,3020.9500,100715325,,208.08,89.56
2019-07-30 06:50,0.03333333333333334,0.08833333333333333,9478.04,9492.58,9497.39,9471.22,93.18,883802.39,3020.9500,100715325,,207.88,89.45
2019-07-30 06:55,0.20470779220779217,0.3948593073593073,9492.58,9499.54,9499.54,9491.37,45.39,431959.5,3020.9500,100715325,,207.93,89.66
2019-07-30 07:00,0.18544444444444447,0.2675,9499.54,9500.41,9503.48,9498.3,61.05,580286.04,3020.9500,100715325,,208.27,89.87
2019-07-30 07:05,0.09340909090909091,0.28178030303030305,9500.41,9600.96,9601.82,9498.61,664.63,6361578.6,3020.9500,100715325,,208.57,90.02
2019-07-30 07:10,0.2059090909090909,0.2404040404040404,9600.96,9478.04,9600.96,9470.16,344.76,3277992.45,3020.9500,100715325,,210.02,90.92
2019-07-30 07:15,0.13333333333333336,0.15925925925925927,9478.04,9483.8,9499.45,9478.04,89.73,850960.06,3020.9500,100715325,,208.49,90.03
2019-07-30 07:20,-0.030000000000000006,0.11291666666666669,9483.8,9486.97,9490.57,9475.25,152.93,1450661.36,3020.9500,100715325,,208.44,90.05
2019-07-30 07:25,0.14750000000000002,0.36416666666666664,9486.97,9515.12,9515.7,9483.44,80.73,766758.33,3020.9500,100715325,,208.4,90.11
2019-07-30 07:30,0.20518037518037519,0.231024531024531,9515.12,9507.13,9517.31,9507.01,77.89,742779.02,3020.9500,100715325,,208.93,90.23
2019-07-30 07:35,0.09468073593073593,0.33843073593073597,9507.13,9530.04,9530.21,9504.23,59.96,570732.94,3020.9500,100715325,,208.74,90.16
2019-07-30 07:40,0.05330687830687831,0.11534391534391536,9530.04,9542.59,9555.18,9525.57,100.6,960662.0,3020.9500,100715325,,209.45,90.41
2019-07-30 07:45,-0.029545454545454507,0.33651515151515154,9542.59,9543.08,9543.09,9531.48,68.36,651486.92,3020.9500,100715325,,209.35,90.32
2019-07-30 07:50,0.14326298701298704,0.4092478354978355,9543.08,9540.88,9543.16,9536.6,47.52,453644.6,3020.9500,100715325,,209.39,90.37
2019-07-30 07:55,0.02,0.07,9540.88,9538.05,9546.54,9537.96,69.44,662800.16,3020.9500,100715325,,209.31,90.39
2019-07-30 08:00,0.17291666666666666,0.2908333333333334,9538.05,9564.33,9589.08,9535.63,356.04,3405802.31,3020.9500,100715325,,209.3,90.28
2019-07-30 08:05,0.0055555555555555575,0.26055555555555554,9564.33,9548.68,9564.33,9547.77,31.91,304776.88,3020.9500,100715325,,209.49,90.58
2019-07-30 08:10,0.049545454545454545,0.12015151515151516,9548.68,9540.4,9548.68,9528.66,124.76,1191569.65,3020.9500,100715325,,209.11,90.41
2019-07-30 08:15,0.05974747474747474,0.1987878787878788,9540.4,9557.98,9559.91,9539.57,85.39,814626.21,3020.9500,100715325,,209.27,90.4
2019-07-30 08:20,0.036645021645021654,0.26735930735930735,9557.98,9566.15,9569.61,9557.86,81.7,780396.98,3020.9500,100715325,,209.39,90.46
2019-07-30 08:25,0.15280303030303027,0.2825,9566.15,9572.81,9582.7,9565.77,86.62,827957.66,3020.9500,100715325,,209.39,90.54
2019-07-30 08:30,0.03333333333333334,0.4222222222222223,9572.81,9593.94,9606.51,9566.84,376.78,3615960.21,3020.9500,100715325,,209.48,90.62
2019-07-30 08:35,-0.008181818181818184,0.17,9593.94,9576.46,9595.89,9575.63,223.98,2145948.7,3020.9500,100715325,,209.7,90.62
2019-07-30 08:40,0.058444444444444445,0.14472222222222225,9576.46,9570.99,9581.32,9565.99,180.83,1731292.53,3020.9500,100715325,,209.59,90.47
2019-07-30 08:45,0.013750000000000002,0.2875,9570.99,9574.71,9576.5,9557.36,267.27,2556773.71,3020.9500,100715325,,209.55,90.5
2019-07-30 08:50,0.19292929292929292,0.25050505050505056,9574.71,9563.63,9574.86,9558.29,103.2,987161.23,3020.9500,100715325,,209.74,90.49
2019-07-30 08:55,0.049791666666666665,0.36416666666666664,9563.63,9548.72,9565.37,9547.11,79.83,762928.43,3020.9500,100715325,,209.33,90.34
2019-07-30 09:00,0.26266666666666666,0.17633333333333334,9548.72,9560.04,9561.73,9547.8,63.78,609424.6,3020.9500,100715325,,209.23,90.14
2019-07-30 09:05,0.06363636363636363,0.2083116883116883,9560.04,9557.64,9563.71,9555.44,40.74,389473.34,3020.9500,100715325,,209.56,90.38
